weather,atemp,count,datetime_year,datetime_hour,is_weekend,temp_poly_1,temp_poly_2,humidity_poly_1,humidity_poly_2,windspeed_poly_1,windspeed_poly_2,season_Spring,season_Summer,season_Fall,holiday_X1,workingday_X1,datetime_dow_Mon,datetime_dow_Tue,datetime_dow_Wed,datetime_dow_Thu,datetime_dow_Fri,datetime_dow_Sat,datetime_month_Feb,datetime_month_Mar,datetime_month_Apr,datetime_month_May,datetime_month_Jun,datetime_month_Jul,datetime_month_Aug,datetime_month_Sep,datetime_month_Oct,datetime_month_Nov,datetime_month_Dec
2,21.21,5.59471137960184,2012,11,0,-0.00370382310466419,-0.00781294101119915,-0.01189649160788,0.00374254318697253,0.00258495330174728,-0.00688936939920657,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.97,5.62401750618734,2012,12,0,-0.00269509631981081,-0.00846296351026866,-0.014386708193082,0.00969999090163835,-0.0150260095382433,0.0151026795316004,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,22.725,5.67675380226828,2012,13,0,-0.00168636953495743,-0.00890917325240887,-0.0153827948271628,0.0124093307470713,-0.0150260095382433,0.0151026795316004,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,22.725,5.66296048013595,2012,14,0,-0.00168636953495743,-0.00890917325240887,-0.014386708193082,0.00969999090163835,-0.00211077908569103,-0.00521352207537233,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,24.24,5.59842195899838,2012,15,0,0.000331084034749321,-0.00919015446590135,-0.0153827948271628,0.0124093307470713,-0.00680651147312933,-0.000492288136006827,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,24.24,5.99893656194668,2012,16,0,0.000331084034749321,-0.00919015446590135,-0.0153827948271628,0.0124093307470713,0.000233154333834288,-0.00643071443892821,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,24.24,6.71295620067707,2012,17,0,0.000331084034749321,-0.00919015446590135,-0.0153827948271628,0.0124093307470713,-0.00211077908569103,-0.00521352207537233,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,24.24,6.54965074223381,2012,18,0,0.000331084034749321,-0.00919015446590135,-0.0153827948271628,0.0124093307470713,-0.00680651147312933,-0.000492288136006827,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,23.485,6.19031540585315,2012,19,0,-0.000677642750104057,-0.00915157023761976,-0.0153827948271628,0.0124093307470713,0.00492888672127259,-0.00658641903005171,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.97,5.74620319054015,2012,20,0,-0.00269509631981081,-0.00846296351026866,-0.0104023616567588,0.000727550146001497,0.000233154333834288,-0.00643071443892821,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.21,5.45958551414416,2012,21,0,-0.00370382310466419,-0.00781294101119915,-0.00741410175451639,-0.00404361586332653,0.000233154333834288,-0.00643071443892821,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,20.455,5.01063529409626,2012,22,0,-0.00471254988951757,-0.00695910575520031,-0.00741410175451639,-0.00404361586332653,0.000233154333834288,-0.00643071443892821,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,20.455,4.91998092582813,2012,23,0,-0.00471254988951757,-0.00695910575520031,-0.00591997180339519,-0.00579978883168353,-0.00446257805360401,-0.00322962323227346,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,20.455,4.12713438504509,2012,0,0,-0.00471254988951757,-0.00695910575520031,-0.00940627502267801,-0.001049330386384,-0.0150260095382433,0.0151026795316004,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,17.425,3.66356164612965,2012,1,0,-0.00673000345922432,-0.00463999697241472,5.65480010896518e-05,-0.00862841379639804,-0.00446257805360401,-0.00322962323227346,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,16.665,2.484906649788,2012,2,0,-0.00673000345922432,-0.00463999697241472,-0.00591997180339519,-0.00579978883168353,0.0155001837542995,0.00420826836945519,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,15.15,2.19722457733622,2012,3,0,-0.0077387302440777,-0.00317472344562795,-0.00442584185227398,-0.00713635510916918,0.0108044513668612,-0.00249197278694898,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,15.91,1.79175946922805,2012,4,0,-0.0077387302440777,-0.00317472344562795,-0.00641801512043559,-0.00526102080788357,0.00492888672127259,-0.00658641903005171,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,15.15,3.17805383034795,2012,5,0,-0.00874745702893108,-0.00150563716191187,-0.00442584185227398,-0.00713635510916918,0.0108044513668612,-0.00249197278694898,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,13.635,4.39444915467244,2012,6,0,-0.00975618381378445,0.000367261878733524,-0.00641801512043559,-0.00526102080788357,0.0155001837542995,0.00420826836945519,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,14.395,5.50938833662798,2012,7,0,-0.00975618381378445,0.000367261878733524,-0.00641801512043559,-0.00526102080788357,0.00728068568918558,-0.00551983010750955,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,13.635,6.23244801655052,2012,8,0,-0.00975618381378445,0.000367261878733524,-0.00641801512043559,-0.00526102080788357,0.0108044513668612,-0.00249197278694898,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,15.15,5.93224518744801,2012,9,0,-0.0077387302440777,-0.00317472344562795,-0.00990431833971841,-0.000184201603017438,0.0108044513668612,-0.00249197278694898,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,16.665,5.47646355193151,2012,10,0,-0.00673000345922432,-0.00463999697241472,-0.0109004049737992,0.0016859248606728,0.0108044513668612,-0.00249197278694898,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,20.455,5.67675380226828,2012,11,0,-0.00471254988951757,-0.00695910575520031,-0.0123945349249204,0.00484078679860095,0.00845265239894824,-0.00470313333345024,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,21.21,5.82304589548302,2012,12,0,-0.00370382310466419,-0.00781294101119915,-0.0133906215590012,0.00717714291881491,0.00845265239894824,-0.00470313333345024,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,21.97,6.02102334934953,2012,13,0,-0.00269509631981081,-0.00846296351026866,-0.014386708193082,0.00969999090163835,0.0108044513668612,-0.00249197278694898,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,23.485,6.19644412779452,2012,14,0,-0.000677642750104057,-0.00915157023761976,-0.0163788814612437,0.0153051624551137,0.0155001837542995,0.00420826836945519,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,24.24,6.28785856016178,2012,15,0,0.000331084034749321,-0.00919015446590135,-0.0173749680953245,0.0183874860257656,0.00728068568918558,-0.00551983010750955,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,24.24,6.28599809450886,2012,16,0,0.000331084034749321,-0.00919015446590135,-0.0198651846805265,0.0269091968513119,0.0178441171738248,0.00869224782924832,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,25,6.48616078894409,2012,17,0,0.0013398108196027,-0.00902492593725361,-0.0193671413634861,0.0251116087548979,0.0178441171738248,0.00869224782924832,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,24.24,6.18414889093748,2012,18,0,0.000331084034749321,-0.00919015446590135,-0.0198651846805265,0.0269091968513119,0.0213678828515005,0.0168611074607691,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,23.485,6.02344759296103,2012,19,0,-0.000677642750104057,-0.00915157023761976,-0.0193671413634861,0.0251116087548979,0.00845265239894824,-0.00470313333345024,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,22.725,5.53338948872752,2012,20,0,-0.00168636953495743,-0.00890917325240887,-0.0188690980464457,0.0233606436241363,0.00728068568918558,-0.00551983010750955,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,21.97,5.25227342804663,2012,21,0,-0.00269509631981081,-0.00846296351026866,-0.0178730114123649,0.0199985822595701,-0.00446257805360401,-0.00322962323227346,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,20.455,5.06890420222023,2012,22,0,-0.00471254988951757,-0.00695910575520031,-0.0133906215590012,0.00717714291881491,0.00258495330174728,-0.00688936939920657,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,21.21,4.7361984483945,2012,23,0,-0.00370382310466419,-0.00781294101119915,-0.0158808381442032,0.0138339351182663,0.00728068568918558,-0.00551983010750955,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,21.21,4.55387689160054,2012,0,1,-0.00370382310466419,-0.00781294101119915,-0.0178730114123649,0.0199985822595701,0.00845265239894824,-0.00470313333345024,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,20.455,4.24849524204936,2012,1,1,-0.00471254988951757,-0.00695910575520031,-0.0168769247782841,0.0168230127576135,0.00492888672127259,-0.00658641903005171,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,16.665,3.61091791264422,2012,2,1,-0.00673000345922432,-0.00463999697241472,-0.0163788814612437,0.0153051624551137,0.0131483847863865,0.00047186394013341,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,16.665,3.36729582998647,2012,3,1,-0.00673000345922432,-0.00463999697241472,-0.0148847515101224,0.0110313493415286,0.00492888672127259,-0.00658641903005171,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,15.91,2.07944154167984,2012,4,1,-0.00874745702893108,-0.00150563716191187,-0.0128925782419608,0.00598565337588175,-0.00211077908569103,-0.00521352207537233,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,15.91,1.09861228866811,2012,5,1,-0.00874745702893108,-0.00150563716191187,-0.014386708193082,0.00969999090163835,-0.00211077908569103,-0.00521352207537233,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,15.91,2.99573227355399,2012,6,1,-0.00874745702893108,-0.00150563716191187,-0.0128925782419608,0.00598565337588175,0.000233154333834288,-0.00643071443892821,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,15.15,4.00733318523247,2012,7,1,-0.00874745702893108,-0.00150563716191187,-0.014386708193082,0.00969999090163835,0.00728068568918558,-0.00551983010750955,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,15.91,4.82028156560504,2012,8,1,-0.0077387302440777,-0.00317472344562795,-0.0138886648760416,0.00841525542740045,0.00492888672127259,-0.00658641903005171,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,20.455,5.62401750618734,2012,9,1,-0.00471254988951757,-0.00695910575520031,-0.0158808381442032,0.0138339351182663,0.00492888672127259,-0.00658641903005171,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,21.21,5.89715386763674,2012,10,1,-0.00370382310466419,-0.00781294101119915,-0.0168769247782841,0.0168230127576135,0.00492888672127259,-0.00658641903005171,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,21.97,6.20657592672493,2012,11,1,-0.00269509631981081,-0.00846296351026866,-0.0188690980464457,0.0233606436241363,0.00845265239894824,-0.00470313333345024,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,22.725,6.3818160174061,2012,12,1,-0.00168636953495743,-0.00890917325240887,-0.0193671413634861,0.0251116087548979,0.0155001837542995,0.00420826836945519,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,24.24,6.46769872610435,2012,13,1,0.000331084034749321,-0.00919015446590135,-0.0198651846805265,0.0269091968513119,0.000233154333834288,-0.00643071443892821,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,24.24,6.361302477573,2012,14,1,0.000331084034749321,-0.00919015446590135,-0.0198651846805265,0.0269091968513119,0.00845265239894824,-0.00470313333345024,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,25,6.44094654063292,2012,15,1,0.0013398108196027,-0.00902492593725361,-0.0213593146316477,0.0325816989344681,0.0178441171738248,0.00869224782924832,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,25.76,6.42324696353352,2012,16,1,0.00234853760445608,-0.00865588465167657,-0.0213593146316477,0.0325816989344681,0.0155001837542995,0.00420826836945519,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,25.76,6.34212141872115,2012,17,1,0.00234853760445608,-0.00865588465167657,-0.0213593146316477,0.0325816989344681,0.0178441171738248,0.00869224782924832,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,25.76,6.24997524225948,2012,18,1,0.00234853760445608,-0.00865588465167657,-0.0218573579486881,0.0345657788934916,0.00845265239894824,-0.00470313333345024,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,25.76,6.02586597382531,2012,19,1,0.00234853760445608,-0.00865588465167657,-0.0228534445827689,0.0386738077084957,0.0108044513668612,-0.00249197278694898,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,24.24,5.34233425196481,2012,20,1,0.000331084034749321,-0.00919015446590135,-0.0208612713146073,0.030644241941097,0.00258495330174728,-0.00688936939920657,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,24.24,5.45958551414416,2012,21,1,0.000331084034749321,-0.00919015446590135,-0.0208612713146073,0.030644241941097,0.000233154333834288,-0.00643071443892821,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,23.485,5.20948615284142,2012,22,1,-0.000677642750104057,-0.00915157023761976,-0.0208612713146073,0.030644241941097,0.000233154333834288,-0.00643071443892821,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,22.725,4.77912349311153,2012,23,1,-0.00168636953495743,-0.00890917325240887,-0.0193671413634861,0.0251116087548979,0.00258495330174728,-0.00688936939920657,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,21.97,4.45434729625351,2012,0,1,-0.00269509631981081,-0.00846296351026866,-0.0188690980464457,0.0233606436241363,0.00258495330174728,-0.00688936939920657,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.97,4.17438726989564,2012,1,1,-0.00269509631981081,-0.00846296351026866,-0.0188690980464457,0.0233606436241363,0.00258495330174728,-0.00688936939920657,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.97,3.49650756146648,2012,2,1,-0.00269509631981081,-0.00846296351026866,-0.0188690980464457,0.0233606436241363,0.00258495330174728,-0.00688936939920657,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.21,3.29583686600433,2012,3,1,-0.00370382310466419,-0.00781294101119915,-0.0178730114123649,0.0199985822595701,-0.00446257805360401,-0.00322962323227346,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,20.455,2.07944154167984,2012,4,1,-0.00471254988951757,-0.00695910575520031,-0.0109004049737992,0.0016859248606728,-0.0150260095382433,0.0151026795316004,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,19.695,2.56494935746154,2012,5,1,-0.00572127667437094,-0.00590145774227217,-0.0079121450715568,-0.00336497894256946,-0.0150260095382433,0.0151026795316004,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,18.94,3.36729582998647,2012,6,1,-0.00673000345922432,-0.00463999697241472,-0.0123945349249204,0.00484078679860095,-0.0150260095382433,0.0151026795316004,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,19.695,3.63758615972639,2012,7,1,-0.00572127667437094,-0.00590145774227217,-0.0173749680953245,0.0183874860257656,-0.00211077908569103,-0.00521352207537233,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,20.455,4.44265125649032,2012,8,1,-0.00471254988951757,-0.00695910575520031,-0.0158808381442032,0.0138339351182663,0.000233154333834288,-0.00643071443892821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.97,5.19295685089021,2012,9,1,-0.00269509631981081,-0.00846296351026866,-0.0178730114123649,0.0199985822595701,0.00258495330174728,-0.00688936939920657,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,24.24,5.7037824746562,2012,10,1,0.000331084034749321,-0.00919015446590135,-0.0183710547294053,0.021656301459027,0.00258495330174728,-0.00688936939920657,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,24.24,6.00388706710654,2012,11,1,0.000331084034749321,-0.00919015446590135,-0.0183710547294053,0.021656301459027,0.00728068568918558,-0.00551983010750955,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,25.76,6.12686918411419,2012,12,1,0.00234853760445608,-0.00865588465167657,-0.0188690980464457,0.0233606436241363,0.00492888672127259,-0.00658641903005171,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,27.275,6.18208490671663,2012,13,1,0.00436599117416283,-0.00730636380973454,-0.0193671413634861,0.0251116087548979,-0.00211077908569103,-0.00521352207537233,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,29.545,6.22257626807137,2012,14,1,0.00537471795901621,-0.00632588425336956,-0.0218573579486881,0.0345657788934916,0.0201959161417378,0.0139538961413906,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,30.305,6.18826412308259,2012,15,1,0.00638344474386959,-0.00514159194007527,-0.0223554012657285,0.0365964818181675,0.0131483847863865,0.00047186394013341,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,30.305,6.16751649088834,2012,16,1,0.00739217152872296,-0.00375348686985166,-0.0213593146316477,0.0325816989344681,0.0108044513668612,-0.00249197278694898,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,30.305,6.02102334934953,2012,17,1,0.00638344474386959,-0.00514159194007527,-0.0198651846805265,0.0269091968513119,0.00845265239894824,-0.00470313333345024,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,30.305,5.73979291217923,2012,18,1,0.00638344474386959,-0.00514159194007527,-0.0183710547294053,0.021656301459027,0.0108044513668612,-0.00249197278694898,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,30.305,5.62401750618734,2012,19,1,0.00537471795901621,-0.00632588425336956,-0.0193671413634861,0.0251116087548979,0.0155001837542995,0.00420826836945519,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,26.515,5.35658627467201,2012,20,1,0.00335726438930945,-0.00808303060917021,-0.0168769247782841,0.0168230127576135,0.0178441171738248,0.00869224782924832,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,25,4.87519732320115,2012,21,1,0.0013398108196027,-0.00902492593725361,-0.0138886648760416,0.00841525542740045,0.00258495330174728,-0.00688936939920657,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,24.24,4.77912349311153,2012,22,1,0.000331084034749321,-0.00919015446590135,-0.0128925782419608,0.00598565337588175,0.00258495330174728,-0.00688936939920657,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,24.24,3.95124371858143,2012,23,1,0.000331084034749321,-0.00919015446590135,-0.0113984482908396,0.00269092254099648,0.00492888672127259,-0.00658641903005171,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,23.485,3.63758615972639,2012,0,0,-0.000677642750104057,-0.00915157023761976,-0.0113984482908396,0.00269092254099648,0.00728068568918558,-0.00551983010750955,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,22.725,2.83321334405622,2012,1,0,-0.00168636953495743,-0.00890917325240887,-0.0104023616567588,0.000727550146001497,-0.00446257805360401,-0.00322962323227346,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,22.725,1.94591014905531,2012,2,0,-0.00168636953495743,-0.00890917325240887,-0.0153827948271628,0.0124093307470713,0.000233154333834288,-0.00643071443892821,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.97,1.38629436111989,2012,3,0,-0.00269509631981081,-0.00846296351026866,-0.0158808381442032,0.0138339351182663,-0.00211077908569103,-0.00521352207537233,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.97,1.79175946922805,2012,4,0,-0.00269509631981081,-0.00846296351026866,-0.0188690980464457,0.0233606436241363,0.000233154333834288,-0.00643071443892821,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.97,3.49650756146648,2012,5,0,-0.00269509631981081,-0.00846296351026866,-0.0188690980464457,0.0233606436241363,0.000233154333834288,-0.00643071443892821,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.21,4.71849887129509,2012,6,0,-0.00370382310466419,-0.00781294101119915,-0.0178730114123649,0.0199985822595701,0.00258495330174728,-0.00688936939920657,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.21,5.80513496891649,2012,7,0,-0.00370382310466419,-0.00781294101119915,-0.0168769247782841,0.0168230127576135,0.000233154333834288,-0.00643071443892821,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.97,6.42648845745769,2012,8,0,-0.00269509631981081,-0.00846296351026866,-0.0158808381442032,0.0138339351182663,0.000233154333834288,-0.00643071443892821,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,22.725,5.65948221575962,2012,9,0,-0.00168636953495743,-0.00890917325240887,-0.0153827948271628,0.0124093307470713,0.0131483847863865,0.00047186394013341,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,24.24,5.18738580584075,2012,10,0,0.000331084034749321,-0.00919015446590135,-0.0173749680953245,0.0183874860257656,0.0237118162710258,0.0232446287607669,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,25,5.41164605185504,2012,11,0,0.0013398108196027,-0.00902492593725361,-0.0173749680953245,0.0183874860257656,0.0178441171738248,0.00869224782924832,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,25.76,5.63835466933375,2012,12,0,0.00234853760445608,-0.00865588465167657,-0.0168769247782841,0.0168230127576135,0.0413227791110164,0.0954749665077918,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,25.76,5.64190707093811,2012,13,0,0.00234853760445608,-0.00865588465167657,-0.0168769247782841,0.0168230127576135,0.0307593476263771,0.0470086655839444,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,26.515,5.3890717298165,2012,14,0,0.00335726438930945,-0.00808303060917021,-0.0168769247782841,0.0168230127576135,0.0284075486584641,0.0383158572472997,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,27.275,5.54517744447956,2012,15,0,0.00436599117416283,-0.00730636380973454,-0.0168769247782841,0.0168230127576135,0.0284075486584641,0.0383158572472997,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,26.515,5.97126183979046,2012,16,0,0.00335726438930945,-0.00808303060917021,-0.0158808381442032,0.0138339351182663,0.0178441171738248,0.00869224782924832,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,25.76,6.45047042214418,2012,17,0,0.00234853760445608,-0.00865588465167657,-0.0148847515101224,0.0110313493415286,0.0178441171738248,0.00869224782924832,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,25.76,6.4723462945009,2012,18,0,0.00234853760445608,-0.00865588465167657,-0.0138886648760416,0.00841525542740045,0.00845265239894824,-0.00470313333345024,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,25,6.04500531403601,2012,19,0,0.0013398108196027,-0.00902492593725361,-0.0138886648760416,0.00841525542740045,0.0131483847863865,0.00047186394013341,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,24.24,5.62401750618734,2012,20,0,0.000331084034749321,-0.00919015446590135,-0.0128925782419608,0.00598565337588175,0.0201959161417378,0.0139538961413906,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,23.485,5.11198778835654,2012,21,0,-0.000677642750104057,-0.00915157023761976,-0.0104023616567588,0.000727550146001497,0.0178441171738248,0.00869224782924832,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,22.725,4.69134788222914,2012,22,0,-0.00168636953495743,-0.00890917325240887,-0.0104023616567588,0.000727550146001497,0.0237118162710258,0.0232446287607669,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.97,4.21950770517611,2012,23,0,-0.00269509631981081,-0.00846296351026866,-0.0089082317056376,-0.00186783620409819,0.00845265239894824,-0.00470313333345024,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,21.97,3.29583686600433,2012,0,0,-0.00269509631981081,-0.00846296351026866,-0.00741410175451639,-0.00404361586332653,0.00728068568918558,-0.00551983010750955,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21.21,2.30258509299405,2012,1,0,-0.00370382310466419,-0.00781294101119915,-0.00591997180339519,-0.00579978883168353,0.00258495330174728,-0.00688936939920657,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,17.425,1.09861228866811,2012,2,0,-0.00673000345922432,-0.00463999697241472,0.00453893785445328,-0.0063440122657848,-0.00446257805360401,-0.00322962323227346,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
